,name,id,calories,sugars,fat,saturated fat,sodium
63,Cake Mixes from Scratch and Variations,8063,142,13.1,5.0,1.3,0.1439
64,Chocolate Cookie Cake,8064,332,16.7,19.3,9.3,0.1551
65,Poor Man's Cake II,8065,192,21.5,5.9,2.3,0.1401
66,Passover Chocolate Sponge Cake,8066,350,23.3,23.0,4.9,0.0586
67,Vanilla Wafer Cake II,8067,587,41.3,35.3,17.5,0.2875
68,Heritage Jam Cake,8068,586,59.7,24.5,11.1,0.3143
69,Kentucky Fruit Filling,8069,107,23.3,0.1,0.0,0.0018
70,Blackberry Jam Cake I,8070,314,45.1,6.0,3.5,0.3009
71,Mango Cake,8071,274,20.0,14.6,7.2,0.21130000000000002
72,Five Flavor Pound Cake I,8072,511,51.0,22.9,11.0,0.1436
73,Six Flavor Glaze,8073,52,12.5,0.0,0.0,0.0001
74,Five Flavor Pound Cake II,8074,545,58.2,23.4,10.2,0.22669999999999998
75,Mincemeat Cake,8075,302,32.9,9.1,5.3,0.30519999999999997
76,Caramel Cream Frosting,8076,262,28.1,17.0,10.7,0.0874
77,Orange Slice Cake I,8077,732,85.8,27.4,11.3,0.3262
78,Italian Creme Layer Cake,8078,925,78.5,57.4,18.2,0.37639999999999996
79,Mother's Applesauce Cake,8079,526,66.1,17.3,8.0,0.415
80,Amazing Corn Cake,8080,283,17.6,15.4,2.1,0.36
81,German Chocolate Sauerkraut Cake,8081,291,22.6,12.2,7.2,0.3113
82,Chocolate Spice Cake with Potato,8082,475,38.5,25.0,11.6,0.2339
83,Mini Cheesecakes II,8083,204,8.5,15.0,8.8,0.1406
84,Jeweled Fruitcake,8084,401,30.8,17.7,1.8,0.082
85,Quick Fruitcake,8085,262,21.8,6.1,1.9,0.20959999999999998
86,Black Forest Chocolate Cake,8086,332,38.1,5.1,2.8,0.38839999999999997
87,Ambrosia Cake,8087,533,62.2,15.7,6.1,0.29960000000000003
88,Gooey Butter Cake III,8088,334,38.7,13.9,6.8,0.2777
89,Chess Cake,8089,378,38.7,19.0,10.1,0.314
90,Red Velvet Cake III,8090,325,24.2,18.4,7.3,0.4072
91,Ho Ho Cake,8091,383,28.9,26.6,6.9,0.2445
92,Hawaiian Wedding Cake I,8092,297,33.8,8.7,2.1,0.1308
93,Japanese Fruit Cake I,8093,953,83.8,40.8,28.5,0.3793
94,Texas Pecan Candy Cake,8094,473,44.0,29.0,5.7,0.0752
95,Black Forest Cake I,8095,662,61.8,33.9,16.0,0.3419
96,Boiled Cake,8096,424,32.2,20.3,3.8,0.2719
97,Chocolate Rapture Cake,8097,332,28.5,15.1,6.4,0.29710000000000003
98,French Chocolate Cake,8098,294,20.6,21.1,12.1,0.030899999999999997
99,Cooky Corn Cake,8099,306,30.4,14.4,3.4,0.2726
