,name,id,calories,sugars,fat,saturated fat,sodium
81,Chicken Lollipops,8782,245,0.1,15.7,4.4,0.5998
82,Bacon Chicken I,8783,300,1.2,16.5,5.3,0.6992999999999999
83,Southern Chicken Salad,8784,531,13.1,31.8,5.4,0.3885
84,Mom's Old Fashioned Fried Chicken,8785,1768,0.5,169.6,25.4,0.3639
85,Easy Cheesy Chicken II,8786,1101,23.2,66.5,28.4,2.0519000000000003
86,Lowfat Baked Chicken,8787,280,14.5,1.5,0.4,0.31289999999999996
87,Grilled Pineapple Chicken Sandwiches,8788,437,24.7,7.2,2.0,0.4684
88,Chicken Vegetable Stew,8789,336,7.0,1.8,0.5,0.5213
89,Chicken Salad Spread,8790,145,7.1,5.6,1.5,0.4759
90,Veggies and Chicken in Cream Sauce,8791,408,3.9,25.5,15.3,0.1708
91,Sour Cream Marinated Chicken I,8792,250,0.1,12.2,7.1,0.3668
92,Quick Polynesian Chicken,8793,233,0.0,8.3,2.3,0.0716
93,Pollo Bianco,8794,285,1.6,20.8,5.4,0.09179999999999999
94,Honey Lime Chicken Wings,8795,300,7.8,24.4,3.8,0.0853
95,Mom's Chicken Cacciatore,8796,670,2.8,38.1,10.3,0.42260000000000003
96,Lizzy's Creamy Chicken Bake,8797,370,0.6,22.6,11.4,0.8622000000000001
97,Best Ever Chicken Casserole,8798,658,4.3,49.6,8.2,0.9447000000000001
98,"Okra, Chicken and Rice Casserole",8799,287,3.8,5.8,1.4,0.4588
